id,pid,lot_frontage,lot_area,utilities,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,ms_sub_30,ms_sub_40,ms_sub_45,ms_sub_50,ms_sub_60,ms_sub_70,ms_sub_75,ms_sub_80,ms_sub_85,ms_sub_90,ms_sub_120,ms_sub_150,ms_sub_160,ms_sub_180,ms_sub_190,msz_C (all),msz_FV,msz_I (all),msz_RH,msz_RL,msz_RM,str_Grvl,str_Pave,aly_Grvl,aly_None,aly_Pave,lts_IR1,lts_IR2,lts_IR3,lts_Reg,ld_ct_Bnk,ld_ct_HLS,ld_ct_Low,ld_ct_Lvl,lt_cfg_Corner,lt_cfg_CulDSac,lt_cfg_FR2,lt_cfg_FR3,lt_cfg_Inside,ld_sl_Gtl,ld_sl_Mod,ld_sl_Sev,cd1_Artery,cd1_Feedr,cd1_Norm,cd1_PosA,cd1_PosN,cd1_RRAe,cd1_RRAn,cd1_RRNe,cd1_RRNn,cd2_Artery,cd2_Feedr,cd2_Norm,cd2_PosA,cd2_PosN,cd2_RRAe,cd2_RRAn,cd2_RRNn,bd_ty_1Fam,bd_ty_2fmCon,bd_ty_Duplex,bd_ty_Twnhs,bd_ty_TwnhsE,hs_sty_1.5Fin,hs_sty_1.5Unf,hs_sty_1Story,hs_sty_2.5Fin,hs_sty_2.5Unf,hs_sty_2Story,hs_sty_SFoyer,hs_sty_SLvl,ext1_AsbShng,ext1_AsphShn,ext1_BrkComm,ext1_BrkFace,ext1_CBlock,ext1_CemntBd,ext1_HdBoard,ext1_ImStucc,ext1_MetalSd,ext1_Plywood,ext1_Stone,ext1_Stucco,ext1_VinylSd,ext1_Wd Sdng,ext1_WdShing,ext2_AsbShng,ext2_AsphShn,ext2_Brk Cmn,ext2_BrkFace,ext2_CBlock,ext2_CmentBd,ext2_HdBoard,ext2_ImStucc,ext2_MetalSd,ext2_Plywood,ext2_Stone,ext2_Stucco,ext2_VinylSd,ext2_Wd Sdng,ext2_Wd Shng,mvt_BrkCmn,mvt_BrkFace,mvt_None,mvt_Stone,mvt_Unknown,fd_BrkTil,fd_CBlock,fd_PConc,fd_Slab,fd_Stone,fd_Wood,ht_GasA,ht_GasW,ht_Grav,ht_OthW,ht_Wall,ac_N,ac_Y,elc_FuseA,elc_FuseF,elc_FuseP,elc_Mix,elc_SBrkr,gtyp_2Types,gtyp_Attchd,gtyp_Basment,gtyp_BuiltIn,gtyp_CarPort,gtyp_Detchd,gtyp_None,gtyp_none,nbd__Blmngtn,nbd__Blueste,nbd__BrDale,nbd__BrkSide,nbd__ClearCr,nbd__CollgCr,nbd__Crawfor,nbd__Edwards,nbd__Gilbert,nbd__Greens,nbd__GrnHill,nbd__IDOTRR,nbd__Landmrk,nbd__MeadowV,nbd__Mitchel,nbd__NAmes,nbd__NPkVill,nbd__NWAmes,nbd__NoRidge,nbd__NridgHt,nbd__OldTown,nbd__SWISU,nbd__Sawyer,nbd__SawyerW,nbd__Somerst,nbd__StoneBr,nbd__Timber,nbd__Veenker,ext1_PreCast,ext2_Other,ext2_PreCast,mvt_CBlock,ht_Floor
2083,905476160,42.0,7711.0,2,4,3,1977,1977,Gable,CompShg,0.0,3,3,4,3,4,6,1440.0,1,0.0,0.0,1440.0,3,1440,0,0,1440.0,2.0,0.0,2,0,4,2,3,8,7,0,0,0.0,0,0.0,0.0,0,0,N,321,0,0,0,0,0,0,0,None,0,8,2007,Oth,150000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,907187060,43.0,12352.0,2,7,5,1998,1999,Gable,CompShg,290.0,4,3,4,3,1,6,638.0,1,0.0,215.0,853.0,5,853,900,0,1753.0,1.0,0.0,2,1,3,1,3,7,7,1,2,1998.0,3,2.0,534.0,3,3,Y,0,74,0,0,0,0,0,0,None,0,3,2007,WD ,217000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,528429060,75.0,12447.0,2,8,5,2005,2006,Gable,CompShg,192.0,4,3,4,4,1,1,0.0,1,0.0,1100.0,1100.0,5,1116,848,0,1964.0,0.0,0.0,2,1,3,1,4,8,7,1,4,2005.0,3,2.0,760.0,3,3,Y,200,70,0,0,0,0,0,0,None,0,1,2006,New,252000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
535,531363030,63.0,7500.0,2,7,5,2006,2006,Gable,CompShg,0.0,4,3,4,4,1,6,54.0,1,0.0,1087.0,1141.0,5,1141,0,0,1141.0,1.0,0.0,1,1,3,1,4,6,7,0,0,2006.0,3,2.0,484.0,3,3,Y,182,0,0,0,0,0,0,0,None,0,6,2009,WD ,152000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019,903233140,51.0,6120.0,2,7,8,1929,2001,Gable,CompShg,0.0,3,3,3,3,1,1,0.0,1,0.0,832.0,832.0,5,854,0,0,854.0,0.0,0.0,1,0,2,1,3,5,7,0,0,1991.0,1,2.0,576.0,3,3,Y,48,112,0,0,0,0,0,4,None,0,7,2007,WD ,132000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,902206090,56.0,9576.0,2,6,7,1945,1950,Gable,CompShg,0.0,3,3,2,3,1,3,310.0,1,0.0,460.0,770.0,3,885,297,0,1182.0,0.0,0.0,1,1,3,1,3,5,7,0,0,1945.0,1,1.0,378.0,2,3,Y,0,0,0,0,0,0,0,2,None,0,5,2006,WD ,120000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2391,528120140,82.0,9942.0,2,9,5,2005,2006,Gable,CompShg,385.0,5,3,5,4,3,6,1290.0,1,0.0,316.0,1606.0,5,1625,466,0,2091.0,1.0,0.0,2,1,3,1,5,8,7,1,4,2005.0,3,2.0,521.0,3,3,Y,194,84,0,0,0,0,0,0,None,0,5,2006,New,338500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
154,535325400,65.0,7898.0,2,4,7,1920,1994,Gable,CompShg,0.0,3,3,3,3,1,1,0.0,1,0.0,576.0,576.0,4,985,0,0,985.0,0.0,1.0,1,0,2,1,3,4,7,0,0,1989.0,1,2.0,676.0,3,3,N,0,0,0,0,0,0,0,0,None,0,4,2010,WD ,105000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,527107210,57.0,21872.0,2,7,5,1996,1997,Gable,CompShg,0.0,3,3,4,3,4,6,604.0,1,0.0,125.0,729.0,5,729,717,0,1446.0,0.0,1.0,2,1,3,1,3,6,7,1,3,1996.0,1,2.0,406.0,3,3,Y,264,22,0,0,0,0,0,0,None,0,8,2008,WD ,175000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,905352030,83.0,10005.0,2,7,5,1977,1977,Hip,CompShg,299.0,3,3,4,3,1,4,392.0,1,0.0,768.0,1160.0,5,1156,866,0,2022.0,0.0,0.0,2,1,4,1,3,8,7,1,3,1977.0,3,2.0,505.0,3,3,Y,288,117,0,0,0,0,0,0,None,0,3,2008,WD ,192000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,907401080,41.0,12393.0,2,7,5,2004,2005,Gable,CompShg,0.0,4,3,4,3,1,1,0.0,1,0.0,847.0,847.0,5,847,1101,0,1948.0,0.0,0.0,2,1,4,1,4,8,7,1,4,2004.0,3,2.0,434.0,3,3,Y,100,48,0,0,0,0,0,0,None,0,9,2006,WD ,195000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,528456220,75.0,9000.0,2,8,5,2008,2008,Gable,CompShg,0.0,4,3,4,3,1,1,0.0,1,0.0,768.0,768.0,5,786,804,0,1590.0,0.0,0.0,2,1,3,1,4,6,7,0,0,2008.0,3,2.0,676.0,3,3,Y,0,30,0,0,0,0,0,0,None,0,6,2009,WD ,210000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1753,528250070,63.0,7875.0,2,7,5,2003,2003,Gable,CompShg,16.0,4,3,4,3,1,1,0.0,1,0.0,847.0,847.0,5,847,1101,0,1948.0,0.0,0.0,2,1,4,1,4,8,7,1,4,2003.0,3,2.0,434.0,3,3,Y,0,48,0,0,0,0,0,0,None,0,7,2007,WD ,211000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,903226130,50.0,6000.0,2,4,6,1936,1950,Gable,CompShg,0.0,3,3,3,3,1,4,672.0,1,0.0,0.0,672.0,3,757,567,0,1324.0,0.0,0.0,1,0,3,1,3,6,7,0,0,1936.0,1,1.0,240.0,3,3,Y,0,0,0,0,0,0,0,0,None,0,7,2009,WD ,128000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,534400060,100.0,10175.0,2,6,5,1964,1964,Gable,CompShg,272.0,3,3,3,3,1,4,490.0,1,0.0,935.0,1425.0,4,1425,0,0,1425.0,0.0,0.0,2,0,3,1,3,7,7,1,4,1964.0,3,2.0,576.0,3,3,Y,0,0,0,407,0,0,0,0,None,0,7,2008,WD ,180500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,902302150,85.0,13600.0,2,5,5,1900,1950,Gable,CompShg,0.0,3,3,3,3,1,1,0.0,1,0.0,662.0,662.0,3,1422,915,0,2337.0,0.0,0.0,2,0,5,2,3,10,5,0,0,1945.0,1,2.0,560.0,3,3,Y,0,57,0,0,0,0,0,0,None,0,9,2007,WD ,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1901,534431020,85.0,12172.0,2,5,7,1940,1996,Gable,CompShg,0.0,3,3,3,3,1,2,130.0,3,259.0,433.0,822.0,3,908,0,0,908.0,0.0,0.0,1,0,2,1,3,4,7,0,0,1975.0,1,2.0,512.0,3,3,Y,284,24,0,0,192,0,0,3,None,0,10,2007,WD ,138500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,528218080,65.0,10237.0,2,7,5,2006,2006,Gable,CompShg,0.0,4,3,4,3,1,1,0.0,1,0.0,738.0,738.0,5,738,754,0,1492.0,0.0,0.0,2,1,3,1,4,8,7,0,0,2006.0,3,2.0,440.0,3,3,Y,0,32,0,0,0,0,0,0,None,0,9,2006,New,169985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2630,535457070,70.0,7000.0,2,5,4,1961,1961,Hip,CompShg,0.0,3,3,3,3,1,6,781.0,1,0.0,369.0,1150.0,3,1150,0,0,1150.0,0.0,0.0,1,0,3,1,3,6,7,0,0,1961.0,3,1.0,288.0,3,3,Y,0,0,0,0,162,0,0,0,None,0,7,2006,WD ,146000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,906420130,59.0,11228.0,2,7,5,1993,1993,Gable,CompShg,0.0,4,3,4,3,1,4,50.0,6,531.0,499.0,1080.0,5,1080,1017,0,2097.0,0.0,1.0,2,1,3,1,4,9,7,1,3,1993.0,1,3.0,678.0,3,3,Y,196,187,0,0,0,0,0,0,None,0,12,2008,WD ,228000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1271,535453020,80.0,8000.0,2,5,6,1959,1959,Gable,CompShg,0.0,3,3,3,3,1,4,476.0,3,488.0,292.0,1256.0,4,1256,0,0,1256.0,1.0,0.0,1,1,3,1,4,6,7,0,0,1959.0,3,1.0,311.0,3,3,Y,0,240,0,0,0,0,0,0,None,0,5,2008,WD ,159000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,528480070,84.0,10728.0,2,8,5,2006,2006,Gable,CompShg,0.0,4,3,4,3,2,1,0.0,1,0.0,1095.0,1095.0,4,1095,844,0,1939.0,0.0,0.0,2,1,3,1,4,8,7,1,4,2006.0,3,3.0,1053.0,3,3,Y,192,51,0,0,0,0,0,0,None,0,8,2006,New,266000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2653,902204120,50.0,6000.0,2,5,7,1924,1950,Gable,CompShg,145.0,3,4,3,3,1,1,0.0,1,0.0,816.0,816.0,5,816,750,0,1566.0,0.0,0.0,1,1,5,1,4,7,7,0,0,1976.0,1,2.0,450.0,3,3,Y,24,0,296,0,0,0,0,3,None,0,8,2006,WD ,139000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1505,908225170,56.0,6931.0,2,4,5,1955,1955,Hip,CompShg,0.0,3,3,3,3,3,5,784.0,1,0.0,0.0,784.0,3,784,0,0,784.0,1.0,0.0,1,0,2,1,3,4,7,0,0,0.0,0,0.0,0.0,0,0,Y,112,0,0,0,0,0,0,0,None,0,5,2008,WD ,91900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
